#
# Grumm/Dinnerbone textures
#
CAT|TUXEDO|ORANGE_COLLARED|GRUMM: f92504bfbeb63734a55616dd396483f4765e4104569ca8b11e48149635af7a41
CAT|TUXEDO|PINK_COLLARED|GRUMM: ed2abc468959d2618b7ed975ae436472002571dee5ee1eff8652e3e8c35db51
CAT|TUXEDO|PURPLE_COLLARED|GRUMM: 5e2c08f2bbeca104db6c693574c5a779106394410d2a63c62197eeae5ab7964a
CAT|TUXEDO|RED_COLLARED|GRUMM: 5a3915432da6342059680e06dd0e6145a9447054f1db1b515ccde532f3f8206e
CAT|TUXEDO|LIGHT_GRAY_COLLARED|GRUMM: 6d89ec96d1106172cd0d767e88c86d774595b1bd4d6defe164c322870a263882
CAT|TUXEDO|WHITE_COLLARED|GRUMM: d056e652a5ccb8c1e4fc15e5e0f66b0d908e78a76e3a5d6fe5d50224dac6d411
CAT|TUXEDO|YELLOW_COLLARED|GRUMM: c44361bcc4c1443a6600d371b5fa540fd41d8bc61627d06714c2dedcc0cac488

CAT|WHITE|BLACK_COLLARED|GRUMM: c0f3d6ace60be56654d22c3fe978f94fa28c612c0083afe5db5b52429ecc7ad
CAT|WHITE|BLUE_COLLARED|GRUMM: 4d680b01429945ac5d92b6ec82492039c87bf0b2df68e7671f3b1d711505ac87
CAT|WHITE|BROWN_COLLARED|GRUMM: 9aab1dfa620f7e54d8130905fa02da9b6acd45ce3b999f5811fdfc0886d20d94
CAT|WHITE|CYAN_COLLARED|GRUMM: 57dc56d8e2e15fedfd572db069ecda5dfee41147ef8b4ff11d14900f4a784b24
CAT|WHITE|GRAY_COLLARED|GRUMM: 708dfd994151f9b6b8cedea6ccf03a2fb069649aa7b3a6984cd13bb9687ec440
CAT|WHITE|GREEN_COLLARED|GRUMM: 30036ed35309fde324b16264206c100f47f8adb91cd226539114b96bcece5a99
CAT|WHITE|LIGHT_BLUE_COLLARED|GRUMM: 713e82bf3b112b307336c7078fdf226c48b6ebeee86a6ebde7d3a6d32efe6651
CAT|WHITE|LIME_COLLARED|GRUMM: 8551077bc36aa97b8ae6a5513d9de9cf42b217957c05018b3cec9dae209a5048
CAT|WHITE|ORANGE_COLLARED|GRUMM: b59d3c629f41a880c2552a781f41484abebb3246cc5e6e3fbf9b77f23b365d7a
CAT|WHITE|PINK_COLLARED|GRUMM: 8cc372741a9928c472d754a3100f3e9a4a8c78393310da644cd8764295bbb968
CAT|WHITE|PURPLE_COLLARED|GRUMM: ffd2a6c00c54618f1f872ceb0cb16542537597cedc84c2eaaf316358ed458027
CAT|WHITE|MAGENTA_COLLARED|GRUMM: ca4b6847414deab8c14160357d1b1b9158a311909e6322f16e62f14a0b13a6ef
CAT|WHITE|RED_COLLARED|GRUMM: 97937512d7f551a36bcbb42745fe2452a6758cc386f875aa96048b29de7e561c
CAT|WHITE|LIGHT_GRAY_COLLARED|GRUMM: 989ac2c9402d87c5187b434b9da5bf4958e27dbdd5c108cbbb8207600309b379
CAT|WHITE|WHITE_COLLARED|GRUMM: 7ca5d1a560aeaa6aa2ef16d2e7fb56ac1e20cca812e93bca68c28d71719a3c2a
CAT|WHITE|YELLOW_COLLARED|GRUMM: 4d0e294ea38b1993f874eb70fbd60753a686f914a8a6729bd469576ba978ffd1
#
# Grumm Villager textures
#
VILLAGER|GRUMM: 5fb87a5cd8e7adc29cf83f48fc12f48b33c360a41880c9ead594de6a530f40f8
VILLAGER|ARMORER|GRUMM: 8e36c28a15b23847d06fc4cbf4e6e6869a3023eccd5810d90a01c17eeae0e3d1
VILLAGER|BUTCHER|GRUMM: f32590ab4fe3b5d3c5c3ddb320747699799bd5bca1cd7aed68ed86eef5b00d12
VILLAGER|CARTOGRAPHER|GRUMM: 680bd91b73f98f44e879e5216cbf55c39ce4808380c416fd34b12c3ab2aa5412
VILLAGER|CLERIC|GRUMM: f8836de4ddd1eec02e1ffd34e584b1b91258f5dcf46ae84c201809af714815e6
VILLAGER|FARMER|GRUMM: aaa2cadf8d5f73df775b5fdd3061f169ea5f4d86f6c01c05a3ab837aa42100bd
VILLAGER|FISHERMAN|GRUMM: 37a64757ae3dc50430385aaecec32c288c7f522e437b6763faf9ca3eee586613
VILLAGER|FLETCHER|GRUMM: 6f53fde79b6a382971ee8f30f50550c609669f33bec6c497d5098573a79fe07
VILLAGER|LEATHERWORKER|GRUMM: VILLAGER|NONE|GRUMM
VILLAGER|LIBRARIAN|GRUMM: 272ac4ec4dd4cdad72bb7b92eb766b629fc29a8429af64b13411959bdd11782c
VILLAGER|MASON|GRUMM: VILLAGER|NONE|GRUMM
VILLAGER|NITWIT|GRUMM: VILLAGER|NONE|GRUMM
VILLAGER|NONE|GRUMM: cf048e547c4607ae16131ada7e3e5536f1698f7a697f434fa2178034dd1ea404
VILLAGER|SHEPHERD|GRUMM: 9ccf3d02b66202f2a3ebf9b8ccd7081fb3548ee569a5e63c4684040607777a9b
VILLAGER|TOOLSMITH|GRUMM: VILLAGER|NONE|GRUMM
VILLAGER|WEAPONSMITH|GRUMM: 8a762650c5f5fb299b2b4ef93d42228c8e2369ecb428c57ae7ab66b141a8316a

VILLAGER|ARMORER|DESERT|GRUMM: d017e4ef50541a5ab630e6621b9b8c33e013cfe0b7b82f84faab7fb96cefeada
VILLAGER|BUTCHER|DESERT|GRUMM: 7bfd065817701082ba05ed983b56b8bf0bef717d775b1d0cfc26adc923a8a098
VILLAGER|CARTOGRAPHER|DESERT|GRUMM: 4cfa10d0f4c66bd810074b480bc4a25d3ff09089583fc0408d91c48d137b887a
VILLAGER|CLERIC|DESERT|GRUMM: 585ae4d27f557014dad549be7a6d6bca99d38a7822d1fc07c38035e47dd70a9f
VILLAGER|FARMER|DESERT|GRUMM: a53aa6606f49e6d6653e40496c119466ef33272bf95dd3f700905c9df349036b
VILLAGER|FISHERMAN|DESERT|GRUMM: 736c1ec599c421f7be2878d79801fe3202c217c4c1d75abd27b8787a9b1f709c
VILLAGER|FLETCHER|DESERT|GRUMM: 37efbbd52ef64aeda1464708f39d888c4738884c007766d5c8642dcf3a4b64b7
VILLAGER|LEATHERWORKER|DESERT|GRUMM: d1dc243844abb2b86934a597fa2e297bf750bb6439a118d373ea2d6406a7bc45
VILLAGER|LIBRARIAN|DESERT|GRUMM: cdbadfc2b4accbfa9bfceb95f53f69a368e5be9106402569f00475591e441b3
VILLAGER|MASON|DESERT|GRUMM: acf61288c881b38a5bdda77439020cc5d71183a03b6c7d0fcdeba207b87ebc85
VILLAGER|NITWIT|DESERT|GRUMM: VILLAGER|NONE|DESERT|GRUMM
VILLAGER|NONE|DESERT|GRUMM: d4a0a89bedff2d60a8b8fae10184fcff001c604ca5f8c67175bfefd907149c2d
VILLAGER|SHEPHERD|DESERT|GRUMM: f9bee80aee8904713c0c9c4462e4a0c063733fe7bc5a8fd21ed31c249b075d27
VILLAGER|TOOLSMITH|DESERT|GRUMM: ee4f56ffee38ec34c72e6f2dd0672957ff8f060ddecc2e44ebd311da04d03d82
VILLAGER|WEAPONSMITH|DESERT|GRUMM: 9c4878f0bf2fc9ac5140872348128ce990798449f2fbfccb97e228d994e358e9

VILLAGER|ARMORER|JUNGLE|GRUMM: 3fd1bc578bb9eef8eca2aefa6da0cd3d2acdbb9a72b04ff0ce16e2c0434d0db0
VILLAGER|BUTCHER|JUNGLE|GRUMM: 66731d563f6c988f464dc9b22f49218b0f9e00aa64a00e627bfd62bd974fc626
VILLAGER|CARTOGRAPHER|JUNGLE|GRUMM: a03e72533ac716e7108a8458e7bcaa52b656362977061a400afd2f82b9315ef
VILLAGER|CLERIC|JUNGLE|GRUMM: 2ff3269cfb033f17764a22c1a39b8f6bf8d5bf996d686ef9fff6b84eb44a32a2
VILLAGER|FARMER|JUNGLE|GRUMM: 3d8e9a7887c8b02ddaf8fbb05b896e3bc3d833b856ea93b50c7d5ca772581334
VILLAGER|FISHERMAN|JUNGLE|GRUMM: 1484e71e1f6a5c9e9cbbdc1f53078782fa6325954989b5648757afa1acc7f682
VILLAGER|FLETCHER|JUNGLE|GRUMM: 58dac408bc93fdc803bb69e0db740917540110844c007a7195ea629cbb71e233
VILLAGER|LEATHERWORKER|JUNGLE|GRUMM: d5c794e551ad05d1db478610ba290e5fb59d4d7a12ddf92a1edebdfd8af5b37c
VILLAGER|LIBRARIAN|JUNGLE|GRUMM: 9850f04c4986e06c3aac3e5c3a04ecfe71674e44054cf5f421845e8833a8b535
VILLAGER|MASON|JUNGLE|GRUMM: 8f57febaa260a11a7011f7fbdc046a1cb6c78b71095621a8b5c3bdf6aad95d6a
VILLAGER|NITWIT|JUNGLE|GRUMM: VILLAGER|NONE|JUNGLE|GRUMM
VILLAGER|NONE|JUNGLE|GRUMM: 6f9c6af506281857c76b4250e7ad0c80a4d58eaf8aae2b52a1dd908d2cbd88e8
VILLAGER|SHEPHERD|JUNGLE|GRUMM: 835a33546ad722cb4eca2add4e1984b0eb39d5aaa3043ebf904fedd1b46885e6
VILLAGER|TOOLSMITH|JUNGLE|GRUMM: 29d0563530b39569933e5023aa899579fc31a6e05074f14ed3b1c0e2e0e8b84d
VILLAGER|WEAPONSMITH|JUNGLE|GRUMM: 875f203264c4cd80c7eb33948067e290d826d62202a1fbeb2b68774a69ed40a2

VILLAGER|ARMORER|PLAINS|GRUMM: 4334365806fae98ec8724d1f53105c3679ff9800687443dd77862827fef1deb4
VILLAGER|BUTCHER|PLAINS|GRUMM: 5efb925863ec1a9528d6cc38b2c67817f20b78f45213a5ae969fe4fffb06b161
VILLAGER|CARTOGRAPHER|PLAINS|GRUMM: 80faf33fd73fa774ad959ece611f12f1898b883d06b9d939bda726f8a5ed2fff
VILLAGER|CLERIC|PLAINS|GRUMM: 7c1abca192816fd73999b20131e082e01c5652afad6e4aec9878b46c49615066
VILLAGER|FARMER|PLAINS|GRUMM: 670efd60de5230d5a9455f85371812d044f080e49b6e62fd25f0ff5adc57a566
VILLAGER|FISHERMAN|PLAINS|GRUMM: a7576a26bceaaea608f46b58509d4ae719d1fbc8037894f7a6159b33a969e344
VILLAGER|FLETCHER|PLAINS|GRUMM: b8765525614deffff036443e6c3f72732a8154aee5310e98f5b48a433337803
VILLAGER|LEATHERWORKER|PLAINS|GRUMM: 1267c38a59c802d3a3036721ba16727c85df8c94d1f9d71df970ab473e4079e1
VILLAGER|LIBRARIAN|PLAINS|GRUMM: 56f130e4d09e641b8bc3a0f1bd4573307c1e3c773886ddfc8f0018ac6f56386a
VILLAGER|MASON|PLAINS|GRUMM: b14cb0fe1f8606c170c76f564ee12ccff63e153a346d144875ba62be0c315a59
VILLAGER|NITWIT|PLAINS|GRUMM: VILLAGER|NONE|PLAINS|GRUMM
VILLAGER|NONE|PLAINS|GRUMM: f05f71f245dc89cdf934d2138ebb27a00a510587eb4d12e4e5e0c335c28a3d16
VILLAGER|SHEPHERD|PLAINS|GRUMM: 2aaa5c36a9ef9b292f33c8f8869801329802ee9b9c22e42b89a6696cace08b43
VILLAGER|TOOLSMITH|PLAINS|GRUMM: 1cdbf0997f0821f5576f1a371f8f7ccb89e08e240ab65f5526b84ba7e6e83be4
VILLAGER|WEAPONSMITH|PLAINS|GRUMM: 6baebbcf5968a7e1670a317ff3b64a0e23b2751e186061a4b99d7560f5d57134

VILLAGER|ARMORER|SAVANNA|GRUMM: 4b97cf0fafbe7a1610533b760a5cfc34b0758664c761c6d83342f43b6b198813
VILLAGER|BUTCHER|SAVANNA|GRUMM: 5a88e9e9de274f853e49d0dafbd53604f4b935f2caaf102c1882857ac0355f78
VILLAGER|CARTOGRAPHER|SAVANNA|GRUMM: 61a3349718e142e161da15a02fdbf0cff9019f7982bb2e3b67be936a07fb91f
VILLAGER|CLERIC|SAVANNA|GRUMM: d58072a6c94d4ae91025ee6ec3475b21293c6792b9b4ef78998fca9c87a31834
VILLAGER|FARMER|SAVANNA|GRUMM: a9dfd9abb82d1f61dad367de74e24f76cfc75753f641027099a3ab68a60ca597
VILLAGER|FISHERMAN|SAVANNA|GRUMM: ff9840b510200316b8530cebdfaf293a42f66ad6ead22d18a85e0208f5b83ce
VILLAGER|FLETCHER|SAVANNA|GRUMM: 270a71874f3eb75996581aece15b2281952cbf613547926ae820f201e70635ab
VILLAGER|LEATHERWORKER|SAVANNA|GRUMM: 9ce8d6d319ff9e8ec808699ae53754cecf97d5af871537ba95df43abc5a61d93
VILLAGER|LIBRARIAN|SAVANNA|GRUMM: 1ab155e9f347e1b844015098f797859e180aac1f40a50811e65989b9ed4d0e30
VILLAGER|MASON|SAVANNA|GRUMM: f0ac7468750d5a7db705fcbe7fe8cffea2c289e7c38b257b8abbfdf9b5abd366
VILLAGER|NITWIT|SAVANNA|GRUMM: VILLAGER|NONE|SAVANNA|GRUMM
VILLAGER|NONE|SAVANNA|GRUMM: b5973433a82006469fec061c9b1cda6c014d413d933dc39da4e569c4d95ab7d0
VILLAGER|SHEPHERD|SAVANNA|GRUMM: 28732c2aff477dbf73c17fa744d4a6187f69354348bf3932415e22ec36ca90dd
VILLAGER|TOOLSMITH|SAVANNA|GRUMM: 129908d2da0426667329ec75201f5aff5f5d66092c1a81e8a0fd5b11c604b2b9
VILLAGER|WEAPONSMITH|SAVANNA|GRUMM: a71b51ea6a991ec6dfa56867bef24e84537a92eb3584823d7b76b1f747bc6dd2

VILLAGER|ARMORER|SNOW|GRUMM: 4bda14e6f79f82542da5bddcbbe7400233fe646c849c47e96d1fd61366f36192
VILLAGER|BUTCHER|SNOW|GRUMM: 88a1508e93106a0410bac5a4f7e918981656fce715c570a2c95746bdf3e9a45a
VILLAGER|CARTOGRAPHER|SNOW|GRUMM: c65b3199535f26bdf119dd76f4f657a4087704157bad2e228b09468607747f7b
VILLAGER|CLERIC|SNOW|GRUMM: ecab9d72ae5d47612e2c9629fea35b3e380ea9246c166b148ada757fe1760fd9
VILLAGER|FARMER|SNOW|GRUMM: 76f68b9997ca598e066914e2eeb21866a731c64e7d5576f97d6c13704695cb96
VILLAGER|FISHERMAN|SNOW|GRUMM: 9883eb5dfdabbb393efcb4134ecdbf3eff282022c5d1431b0af6af1f2210039f
VILLAGER|FLETCHER|SNOW|GRUMM: d52dd532e974f9c9ec67a0a46992e91b0750f35c042ef97148f3bba2915ad04e
VILLAGER|LEATHERWORKER|SNOW|GRUMM: e3c5f742fa64b2c1466ce12e8e31259cc62578afe87edcc3de4c6a9baa998750
VILLAGER|LIBRARIAN|SNOW|GRUMM: 953f8405e7bc577fe73768b98f87f59ec1309af17b8f38686418ebe4e29deb95
VILLAGER|MASON|SNOW|GRUMM: de86a260c015b1e06b30069f41fd8e18f388d33687f49b83d7d0d1ab2fae3bd
VILLAGER|NITWIT|SNOW|GRUMM: VILLAGER|NONE|SNOW|GRUMM
VILLAGER|NONE|SNOW|GRUMM: 8ff10f3b3f5c964aa3186b5606e9ad6591f314a4632fd8eba3f8d384fdaaf8af
VILLAGER|SHEPHERD|SNOW|GRUMM: a63181aa9cef08f470c25a3f9fcf4022766981c603cf30162261523c9a5713e5
VILLAGER|TOOLSMITH|SNOW|GRUMM: 54dfe7d79d2f9325fa4e2763e8bfc95dc4c1fa3161c5fbff07241231ac217079
VILLAGER|WEAPONSMITH|SNOW|GRUMM: de97ccb0e01602e8266a05156ebac748cde846ab0467f6ae2f824eedcf36ac59

VILLAGER|ARMORER|SWAMP|GRUMM: 79c08f206f987741863c6a6c8371011faaf7a69dad4dcdb4a878fd50214d7d58
VILLAGER|BUTCHER|SWAMP|GRUMM: 2644402954d212938c923a7d9c0f5334230cb4957c980686ad4a540c246fa89b
VILLAGER|CARTOGRAPHER|SWAMP|GRUMM: 13022b9712b7d8e88e0773e7a8a42d950387ac4c11b6d812d58d65c654bc47b5
VILLAGER|CLERIC|SWAMP|GRUMM: 9b2ef866f5c67289cf21309c39d64d6b46910c7d44aab0bf601a8631badf28c1
VILLAGER|FARMER|SWAMP|GRUMM: 964a52a60804a79ff5faa8ed6f7ee27573a70957cf5d15b9804291a5867e2c40
VILLAGER|FISHERMAN|SWAMP|GRUMM: 8e9c781a5a26bfff88bf45860544668ea899f700d8e7329304c00e4bce2ab72e
VILLAGER|FLETCHER|SWAMP|GRUMM: 438f2c2109f5273971d24ab59b7b563b118088387aa2291f2b2fb10673f72a8e
VILLAGER|LEATHERWORKER|SWAMP|GRUMM: 684025067af17a594da8536f9eb9d928482b8367e6e8d4036c92fbe68ff7c88d
VILLAGER|LIBRARIAN|SWAMP|GRUMM: 95770733b2c6b258482e0b15f1cb368de58bc5ae9389502c000dec221888583a
VILLAGER|MASON|SWAMP|GRUMM: 1a769c6ec8a6d9768008a529fac3655e8f3e17ffd6f65143eeafa6639f966d27
VILLAGER|NITWIT|SWAMP|GRUMM: VILLAGER|NONE|SWAMP|GRUMM
VILLAGER|NONE|SWAMP|GRUMM: abcdfcc18c92fbbf62f536383644c26bb8eb6fd22b789c73ed904a940029fa36
VILLAGER|SHEPHERD|SWAMP|GRUMM: 34db3b199405830dfeabcac634feb249ec6d0ca1bc4bf2ed16326d4a954e3a87
VILLAGER|TOOLSMITH|SWAMP|GRUMM: a4d86fc1dee0ed1e1fddba82e731f4cd208153bebb85b383f63d513bfeeddb0b
VILLAGER|WEAPONSMITH|SWAMP|GRUMM: f64b67bc2c68869108ecfc776c03d00c0babd14623e2f310183612604eab55db

VILLAGER|ARMORER|TAIGA|GRUMM: 653ccc18bc526e33804d51a674099cf45f6b8c0fed3907c2e4c5f8cacf14b405
VILLAGER|BUTCHER|TAIGA|GRUMM: 20295f3317d58755d69e673fb6672cb5f58b058992e15b1bb4a23ce5e6522ee2
VILLAGER|CARTOGRAPHER|TAIGA|GRUMM: 24d8ae54b1362f78e64a442df5f5b57184b553677b8156ec6ea59e36c378236f
VILLAGER|CLERIC|TAIGA|GRUMM: d43fb9395a17eb81e925212a0c285a591786ca637d18bbc5a6bdffd68b999baa
VILLAGER|FARMER|TAIGA|GRUMM: c5a8e1b7fb8191c232695ad5a57ebc1737329b57671b42e6a0a7c52352980ca8
VILLAGER|FISHERMAN|TAIGA|GRUMM: 751ee9298b48f6f74736642849b558e4029472de25a3b1db56d729e506def07f
VILLAGER|FLETCHER|TAIGA|GRUMM: f8fd68165c38503a1bb0dc7dcc064cc7d3e56da723fd4c808b6add121a81e9cb
VILLAGER|LEATHERWORKER|TAIGA|GRUMM: 716ba8fafca072a5ddd28c35ca3fd588da17debd59e0d0c04420e159c3d2de53
VILLAGER|LIBRARIAN|TAIGA|GRUMM: cec7b3d0780e0b6f978d006ba9f6d6c89078d3339caf9062709ec1b9baee53b5
VILLAGER|MASON|TAIGA|GRUMM: b79901329f95ba1baf6c32ac82602eb845f1e5fc080a19cd8423279ae34375b9
VILLAGER|NITWIT|TAIGA|GRUMM: VILLAGER|NONE|TAIGA|GRUMM
VILLAGER|NONE|TAIGA|GRUMM: b2031666deae6b91845929bbb6df53f9ce7b150ad025730a6094ea0db1fc22db
VILLAGER|SHEPHERD|TAIGA|GRUMM: daeb2d4ca01f7d1f2d14669bc015688c52f644bb80ca42e8c4c0fe2082b368d0
VILLAGER|TOOLSMITH|TAIGA|GRUMM: 1be8011f1c7c9a600a4d850a1f1bd208c7e7a08bf2fb1fedc2e68d428dd1cce1
VILLAGER|WEAPONSMITH|TAIGA|GRUMM: fd7971dd11a47095ee8093d7d5f494204db244f2324c7934c9b6fba424d33d48
#
# Grumm ZombieVillager textures
#
ZOMBIE_VILLAGER|GRUMM: 65740e9c33e356b63fe0e009b70867236971bd6e16ca4981bc4d211ebc3913f3
#ZOMBIE_VILLAGER|BLACKSMITH|GRUMM: 80030ffc0224c8b90170a2b2956f5adbb7528a20b3e5f9a21232eab1ce4e6a4c
#ZOMBIE_VILLAGER|BUTCHER|GRUMM: 11befca99d57a95f5964d7ee1a2e20a9c239caaa00d81338fd5bb717a7ebc5a8
#ZOMBIE_VILLAGER|FARMER|GRUMM: 118fb51132a0ce706206c4157cafd39cea49f3efc76013dc6a873803f138b5a7
#ZOMBIE_VILLAGER|HUSK|GRUMM: HUSK|GRUMM
#ZOMBIE_VILLAGER|LIBRARIAN|GRUMM: 6f3af31cea3ce4d9dc744a594396263d025cd7a0e9d569afc7ac4490df78e39
#ZOMBIE_VILLAGER|NITWIT|GRUMM: ZOMBIE_VILLAGER|GRUMM
#ZOMBIE_VILLAGER|NORMAL|GRUMM: df59d9e94a549852298216b6e389427798e7f6c7a639ce6b99bc7310bf977a70
#ZOMBIE_VILLAGER|PRIEST|GRUMM: 24d89c2a0eec61f2c6cd2b5243cb056f2d34697399c3dfae7c8d295f3664dede

ZOMBIE_VILLAGER|ARMORER|GRUMM: 66ca04e518b0602af7a8d27b9f2405d824ca073adafb7001e80788f7df26107f
ZOMBIE_VILLAGER|BUTCHER|GRUMM: 6eec76566aaadcd06da9adb349574d63bdd49a998f216769c7155e10077ea216
ZOMBIE_VILLAGER|CARTOGRAPHER|GRUMM: 63338bd62fd957a22b6f65522f910dcf08b55e0b49408d3c7dcd3b687a25e7bd
ZOMBIE_VILLAGER|CLERIC|GRUMM: 2592c654fda1a59f810d33c1d0ed94dbfdc438f811020064ce10ee614b57ec7d
ZOMBIE_VILLAGER|FARMER|GRUMM: 7afc0de881fa81bd119248ab443d9c17f9eb36fcf8f24bd794e0507428e74d34
ZOMBIE_VILLAGER|FISHERMAN|GRUMM: 16adb477ee7156277a2c3f6daaa86d2da46459b6f0baf994f8a47e0bee923d86
ZOMBIE_VILLAGER|FLETCHER|GRUMM: 1d5c4c129edc20547d7c0f83e691ed13fd754e2229738c91c61d01da4131cc46
ZOMBIE_VILLAGER|LEATHERWORKER|GRUMM: ZOMBIE_VILLAGER|NONE|GRUMM
ZOMBIE_VILLAGER|LIBRARIAN|GRUMM: 6fa7e78fe71c6da6634f7c0befe4673dc3f68a0109f48042ac4411e8a0fb3a52
ZOMBIE_VILLAGER|MASON|GRUMM: ZOMBIE_VILLAGER|NONE|GRUMM
ZOMBIE_VILLAGER|NITWIT|GRUMM: ZOMBIE_VILLAGER|NONE|GRUMM
ZOMBIE_VILLAGER|NONE|GRUMM: ebfca52b7671c7928dce1c9e5ab9be2749633ffb993726119779eb110075c323
ZOMBIE_VILLAGER|SHEPHERD|GRUMM: 1621bc6ff2340ce502e365d237ef66577eb7e401189f59449b0e35f8d3dd8682
ZOMBIE_VILLAGER|TOOLSMITH|GRUMM: ZOMBIE_VILLAGER|NONE|GRUMM
ZOMBIE_VILLAGER|WEAPONSMITH|GRUMM: fedbffae9830c8d0686a5dda6740891dddf4f02e03a8d0502f546eb453bef383

ZOMBIE_VILLAGER|ARMORER|DESERT|GRUMM: 600b9b90af9a4295e9a2c98ea565d19d73ecf187a95e8b563e0bdd9d3f462625
ZOMBIE_VILLAGER|BUTCHER|DESERT|GRUMM: e9107877d0e1c3fb09e6420bf3f7b6f4e8d57f6598d31a269c0dc49ffecdd63f
ZOMBIE_VILLAGER|CARTOGRAPHER|DESERT|GRUMM: 7d251049d959487d0cfc9aa3c550ba1b44cceeb3858dd9dfd0cc534bc3638707
ZOMBIE_VILLAGER|CLERIC|DESERT|GRUMM: 2958804b2cd5edc5ab1c1c48f1b720d0cb8df2398093c10d42f143d5b8330ed9
ZOMBIE_VILLAGER|FARMER|DESERT|GRUMM: 189ce073898fadc51431288ee1ea582a441428cc18516fd292d34734764d459d
ZOMBIE_VILLAGER|FISHERMAN|DESERT|GRUMM: 233f8993967bfeb541d6d5e2d5c94698d01b938db92a15ecd5a7d51a088b7d89
ZOMBIE_VILLAGER|FLETCHER|DESERT|GRUMM: 6a448337a4d5e56f390e749676e184db21a50d7e8c103df78e65ba54ca5d29f2
ZOMBIE_VILLAGER|LEATHERWORKER|DESERT|GRUMM: aeba01d83fd06d10f1177fff6445d30098319243ce9cbd3323f7f34f49f7f7f4
ZOMBIE_VILLAGER|LIBRARIAN|DESERT|GRUMM: 27d16f88b0fd02d7db44ee3c1bf447c132e37d62f322ab547f9ed14105e991b3
ZOMBIE_VILLAGER|MASON|DESERT|GRUMM: 7d82043901d8cdd825f2c0a2bb8e99e01b17375236cc0c1d7b5f139898773762
ZOMBIE_VILLAGER|NITWIT|DESERT|GRUMM: ZOMBIE_VILLAGER|NONE|DESERT|GRUMM
ZOMBIE_VILLAGER|NONE|DESERT|GRUMM: af2d971105fba16119dd13fc30aa4ecaae0bcb815b7ad4be6971ac43faabb475
ZOMBIE_VILLAGER|SHEPHERD|DESERT|GRUMM: ef8d06c89a603ee024aa7d290d802c73368174077037bb594fc7260473f7dd80
ZOMBIE_VILLAGER|TOOLSMITH|DESERT|GRUMM: f3effa42c09b422efc8ff51d68a04b34aa45099846035b184ba66046b0ccd870
ZOMBIE_VILLAGER|WEAPONSMITH|DESERT|GRUMM: bc0cc29fb4304ad9bf66c9fa402c2c4e116c301069691e9cd6048405e26c4631

ZOMBIE_VILLAGER|ARMORER|JUNGLE|GRUMM: 6a996b241e33c220b957871fd6da8f95934a8d96c18186a3711f09c4c802d499
ZOMBIE_VILLAGER|BUTCHER|JUNGLE|GRUMM: a0ed437d470385272240b52ac0a0b8885c23bd11f2351e47d6c55cf3e9aa37fd
ZOMBIE_VILLAGER|CARTOGRAPHER|JUNGLE|GRUMM: c2229e8e7936fda9fd3305c02bce6355a7cb280d2b0b6e89b9136996c4814b37
ZOMBIE_VILLAGER|CLERIC|JUNGLE|GRUMM: 1f73addba1c6dec7803e84f9dff49ace1ad6e8712bb538339a700431fe9691ea
ZOMBIE_VILLAGER|FARMER|JUNGLE|GRUMM: 253ba2f226179b471909754ffa10cdc252b3061fe8bc8c4febd2835a8cba184d
ZOMBIE_VILLAGER|FISHERMAN|JUNGLE|GRUMM: ec2ead4858be36abd7711043c21f01a150087b246acafa3cc2bce618bd886c87
ZOMBIE_VILLAGER|FLETCHER|JUNGLE|GRUMM: ba161b520654295dea353b3145676ba89d29e0e4bfda80d94e90ce72130abd15
ZOMBIE_VILLAGER|LEATHERWORKER|JUNGLE|GRUMM: 173d565784adff11f14d3ed272aaee5b7466ea980f46e8bdc973886e8048f6b1
ZOMBIE_VILLAGER|LIBRARIAN|JUNGLE|GRUMM: ff2294105ed9744ae541b90f59f0be128ff08e99aae9b45536b1bbdee14db9e6
ZOMBIE_VILLAGER|MASON|JUNGLE|GRUMM: bbe62fd40be7bcf67bdb0196835f1846003390513b25ec622c0fe4ae545d00fb
ZOMBIE_VILLAGER|NITWIT|JUNGLE|GRUMM: 120b7d429f654702e64eb6d13eec2301242f43c7710ff1a822a58f2ec2837bf2
ZOMBIE_VILLAGER|NONE|JUNGLE|GRUMM: afcce949addd8ed576c8066147074238958a232b930abfe623478e323c30cc29
ZOMBIE_VILLAGER|SHEPHERD|JUNGLE|GRUMM: 8024eb26880a9f5d68011d9ba35b1942670900b69de89d7311bb4cf70efa740e
ZOMBIE_VILLAGER|TOOLSMITH|JUNGLE|GRUMM: 24c241544a45ef8ae127bcdc50785efde1360b7b39386e9d4feb88396fb1d198
ZOMBIE_VILLAGER|WEAPONSMITH|JUNGLE|GRUMM: cfc4948a5c01c0735d2fad71410912120ea596ff43f26766ae8440e46023b006

ZOMBIE_VILLAGER|ARMORER|PLAINS|GRUMM: 387c76d7e20b0b8729316886868dcdc149def4b2d157dcbad2d9c8c37ac61a3a
ZOMBIE_VILLAGER|BUTCHER|PLAINS|GRUMM: f99681acd78f650346a92a38fe50b308760eb78d0bf2e46d8a23c023e19e6f4c
ZOMBIE_VILLAGER|CARTOGRAPHER|PLAINS|GRUMM: eefae0ee453ccd3703bd8fb2da628b921c6dcfd8a499669d8287dd4af178e5c8
ZOMBIE_VILLAGER|CLERIC|PLAINS|GRUMM: 11d883aab24cdd483b25a7eb52c77b2926b73f69b5362eee5874f607dc7916fe
